player_1,player_2,p1_rank,p2_rank,p1_age,p2_age,p1_ht,p2_ht,p1_seed,p2_seed,round_encoded,surface,sets_lost,game_win_pct,outcome,tourney_level,best_of,tourney_date
Tommy Paul,Roman Safiullin,17.0,112.0,25.9,25.7,185.0,185.0,14.0,0.0,2,Clay,2,0.12658227848101267,0,M,3,20230424
Bernabe Zapata Miralles,Daniel Evans,42.0,24.0,26.2,32.9,183.0,175.0,0.0,19.0,2,Clay,0,0.7058823529411765,1,M,3,20230424
Daniel Evans,Bernabe Zapata Miralles,24.0,42.0,32.9,26.2,175.0,183.0,19.0,0.0,2,Clay,3,0.2941176470588235,0,M,3,20230424
Sebastian Baez,Marcos Giron,31.0,61.0,22.3,29.7,170.0,180.0,25.0,0.0,2,Clay,1,0.6428571428571429,1,M,3,20230424
Marcos Giron,Sebastian Baez,61.0,31.0,29.7,22.3,180.0,170.0,0.0,25.0,2,Clay,2,0.3571428571428571,0,M,3,20230424
Stefanos Tsitsipas,Dominic Thiem,5.0,93.0,24.6,29.6,193.0,185.0,4.0,0.0,2,Clay,2,0.875,1,M,3,20230424
Dominic Thiem,Stefanos Tsitsipas,93.0,5.0,29.6,24.6,185.0,193.0,0.0,4.0,2,Clay,1,0.125,0,M,3,20230424
Taylor Fritz,Christopher Oconnell,10.0,81.0,25.4,28.8,196.0,183.0,8.0,0.0,2,Clay,1,0.982484076433121,1,M,3,20230424
Christopher Oconnell,Taylor Fritz,81.0,10.0,28.8,25.4,183.0,196.0,0.0,8.0,2,Clay,2,0.017515923566879033,0,M,3,20230424
Cristian Garin,Miomir Kecmanovic,73.0,33.0,26.8,23.6,185.0,183.0,0.0,27.0,2,Clay,2,0.8944099378881988,1,M,3,20230424
Miomir Kecmanovic,Cristian Garin,33.0,73.0,23.6,26.8,183.0,185.0,27.0,0.0,2,Clay,1,0.10559006211180122,0,M,3,20230424
Zhizhen Zhang,Denis Shapovalov,99.0,27.0,26.5,24.0,193.0,185.0,0.0,21.0,2,Clay,2,0.8924050632911392,1,M,3,20230424
Denis Shapovalov,Zhizhen Zhang,27.0,99.0,24.0,26.5,185.0,193.0,21.0,0.0,2,Clay,1,0.10759493670886078,0,M,3,20230424
Cameron Norrie,Yosuke Watanuki,13.0,117.0,27.6,25.0,188.0,180.0,11.0,0.0,2,Clay,1,0.8658536585365854,1,M,3,20230424
Yosuke Watanuki,Cameron Norrie,117.0,13.0,25.0,27.6,180.0,188.0,0.0,11.0,2,Clay,2,0.13414634146341464,0,M,3,20230424
Alex De Minaur,Marco Cecchinato,19.0,85.0,24.1,30.5,183.0,185.0,16.0,0.0,2,Clay,1,0.8658536585365854,1,M,3,20230424
Marco Cecchinato,Alex De Minaur,85.0,19.0,30.5,24.1,185.0,183.0,0.0,16.0,2,Clay,2,0.13414634146341464,0,M,3,20230424
Aslan Karatsev,Botic Van De Zandschulp,121.0,29.0,29.6,27.5,185.0,191.0,0.0,23.0,2,Clay,0,0.65,1,M,3,20230424
Botic Van De Zandschulp,Aslan Karatsev,29.0,121.0,27.5,29.6,191.0,185.0,23.0,0.0,2,Clay,3,0.35,0,M,3,20230424
Alexander Shevchenko,Jiri Lehecka,96.0,37.0,22.3,21.4,185.0,185.0,0.0,31.0,2,Clay,0,0.8571428571428571,1,M,3,20230424
Jiri Lehecka,Alexander Shevchenko,37.0,96.0,21.4,22.3,185.0,185.0,31.0,0.0,2,Clay,3,0.1428571428571429,0,M,3,20230424
Daniil Medvedev,Andrea Vavassori,3.0,164.0,27.1,27.9,198.0,193.0,2.0,0.0,2,Clay,0,0.631578947368421,1,M,3,20230424
Andrea Vavassori,Daniil Medvedev,164.0,3.0,27.9,27.1,193.0,198.0,0.0,2.0,2,Clay,3,0.368421052631579,0,M,3,20230424
Emil Ruusuvuori,Ugo Humbert,41.0,77.0,24.0,24.8,188.0,188.0,0.0,0.0,1,Clay,2,0.9027777777777778,1,M,3,20230424
Ugo Humbert,Emil Ruusuvuori,77.0,41.0,24.8,24.0,188.0,188.0,0.0,0.0,1,Clay,1,0.09722222222222221,0,M,3,20230424
Gregoire Barrere,Emilio Nava,56.0,173.0,29.1,21.3,183.0,185.0,0.0,0.0,1,Clay,1,0.7037037037037037,1,M,3,20230424
Emilio Nava,Gregoire Barrere,173.0,56.0,21.3,29.1,185.0,183.0,0.0,0.0,1,Clay,2,0.2962962962962963,0,M,3,20230424
Hugo Grenier,Diego Schwartzman,128.0,72.0,27.0,30.6,196.0,170.0,0.0,0.0,1,Clay,0,0.5909090909090909,1,M,3,20230424
Diego Schwartzman,Hugo Grenier,72.0,128.0,30.6,27.0,170.0,196.0,0.0,0.0,1,Clay,3,0.40909090909090906,0,M,3,20230424
Roberto Carballes Baena,David Goffin,53.0,95.0,30.0,32.3,183.0,180.0,0.0,0.0,1,Clay,0,0.6,1,M,3,20230424
David Goffin,Roberto Carballes Baena,95.0,53.0,32.3,30.0,180.0,183.0,0.0,0.0,1,Clay,3,0.4,0,M,3,20230424
Thiago Monteiro,Borna Gojo,97.0,110.0,28.8,25.1,183.0,196.0,0.0,0.0,1,Clay,2,0.8526315789473684,1,M,3,20230424
Borna Gojo,Thiago Monteiro,110.0,97.0,25.1,28.8,196.0,183.0,0.0,0.0,1,Clay,1,0.1473684210526316,0,M,3,20230424
Quentin Halys,Alexei Popyrin,66.0,75.0,26.4,23.7,191.0,196.0,0.0,0.0,1,Clay,1,0.6,1,M,3,20230424
Alexei Popyrin,Quentin Halys,75.0,66.0,23.7,26.4,196.0,191.0,0.0,0.0,1,Clay,2,0.4,0,M,3,20230424
Alex Molcan,Yibing Wu,58.0,57.0,25.3,23.5,178.0,183.0,0.0,0.0,1,Clay,0,0.6666666666666666,1,M,3,20230424
Yibing Wu,Alex Molcan,57.0,58.0,23.5,25.3,183.0,178.0,0.0,0.0,1,Clay,3,0.33333333333333337,0,M,3,20230424
Stan Wawrinka,Maxime Cressy,84.0,39.0,38.0,25.9,183.0,201.0,0.0,0.0,1,Clay,2,0.89937106918239,1,M,3,20230424
Maxime Cressy,Stan Wawrinka,39.0,84.0,25.9,38.0,201.0,183.0,0.0,0.0,1,Clay,1,0.10062893081761004,0,M,3,20230424
Matteo Arnaldi,Benoit Paire,105.0,161.0,22.1,33.9,185.0,196.0,0.0,0.0,1,Clay,2,0.8764044943820225,1,M,3,20230424
Benoit Paire,Matteo Arnaldi,161.0,105.0,33.9,22.1,196.0,185.0,0.0,0.0,1,Clay,1,0.1235955056179775,0,M,3,20230424
Jaume Munar,Thanasi Kokkinakis,88.0,111.0,25.9,27.0,183.0,193.0,0.0,0.0,1,Clay,2,0.9027777777777778,1,M,3,20230424
Thanasi Kokkinakis,Jaume Munar,111.0,88.0,27.0,25.9,193.0,183.0,0.0,0.0,1,Clay,1,0.09722222222222221,0,M,3,20230424
Oscar Otte,Pavel Kotov,98.0,101.0,29.7,24.4,193.0,191.0,0.0,0.0,1,Clay,1,0.6206896551724138,1,M,3,20230424
Pavel Kotov,Oscar Otte,101.0,98.0,24.4,29.7,191.0,193.0,0.0,0.0,1,Clay,2,0.3793103448275862,0,M,3,20230424
Yannick Hanfmann,Juan Pablo Varillas,108.0,87.0,31.4,27.5,193.0,185.0,0.0,0.0,1,Clay,1,0.6428571428571429,1,M,3,20230424
Juan Pablo Varillas,Yannick Hanfmann,87.0,108.0,27.5,31.4,185.0,193.0,0.0,0.0,1,Clay,2,0.3571428571428571,0,M,3,20230424
Richard Gasquet,Martin Landaluce,43.0,894.0,36.8,17.2,183.0,191.0,0.0,0.0,1,Clay,0,0.8,1,M,3,20230424
Martin Landaluce,Richard Gasquet,894.0,43.0,17.2,36.8,191.0,183.0,0.0,0.0,1,Clay,3,0.19999999999999996,0,M,3,20230424
Hugo Gaston,Jeremy Chardy,106.0,635.0,22.5,36.1,173.0,188.0,0.0,0.0,1,Clay,0,0.631578947368421,1,M,3,20230424
Jeremy Chardy,Hugo Gaston,635.0,106.0,36.1,22.5,188.0,173.0,0.0,0.0,1,Clay,3,0.368421052631579,0,M,3,20230424
Albert Ramos,Ilya Ivashka,60.0,69.0,35.2,29.1,188.0,193.0,0.0,0.0,1,Clay,2,0.8522727272727273,1,M,3,20230424
Ilya Ivashka,Albert Ramos,69.0,60.0,29.1,35.2,193.0,188.0,0.0,0.0,1,Clay,1,0.1477272727272727,0,M,3,20230424
Alexander Bublik,Daniel Elahi Galan,55.0,100.0,25.8,26.8,196.0,191.0,0.0,0.0,1,Clay,2,0.976123595505618,1,M,3,20230424
Daniel Elahi Galan,Alexander Bublik,100.0,55.0,26.8,25.8,191.0,196.0,0.0,0.0,1,Clay,1,0.023876404494381998,0,M,3,20230424
Dusan Lajovic,Jason Kubler,40.0,63.0,32.8,29.9,183.0,178.0,0.0,0.0,1,Clay,0,0.6666666666666666,1,M,3,20230424
Jason Kubler,Dusan Lajovic,63.0,40.0,29.9,32.8,178.0,183.0,0.0,0.0,1,Clay,3,0.33333333333333337,0,M,3,20230424
Jan Lennard Struff,Lorenzo Sonego,65.0,47.0,32.9,27.9,193.0,191.0,0.0,0.0,1,Clay,0,0.75,1,M,3,20230424
Lorenzo Sonego,Jan Lennard Struff,47.0,65.0,27.9,32.9,191.0,193.0,0.0,0.0,1,Clay,3,0.25,0,M,3,20230424
Pedro Cachin,Abedallah Shelbayh,67.0,243.0,28.0,19.4,185.0,180.0,0.0,0.0,1,Clay,0,0.7058823529411765,1,M,3,20230424
Abedallah Shelbayh,Pedro Cachin,243.0,67.0,19.4,28.0,180.0,185.0,0.0,0.0,1,Clay,3,0.2941176470588235,0,M,3,20230424
Tomas Martin Etcheverry,Adrian Mannarino,59.0,46.0,23.7,34.8,196.0,180.0,0.0,0.0,1,Clay,0,0.75,1,M,3,20230424
Adrian Mannarino,Tomas Martin Etcheverry,46.0,59.0,34.8,23.7,180.0,196.0,0.0,0.0,1,Clay,3,0.25,0,M,3,20230424
Roman Safiullin,Nicolas Jarry,112.0,51.0,25.7,27.5,185.0,201.0,0.0,0.0,1,Clay,1,0.6923076923076923,1,M,3,20230424
Nicolas Jarry,Roman Safiullin,51.0,112.0,27.5,25.7,201.0,185.0,0.0,0.0,1,Clay,2,0.3076923076923077,0,M,3,20230424
Bernabe Zapata Miralles,Mackenzie Mcdonald,42.0,54.0,26.2,28.0,183.0,178.0,0.0,0.0,1,Clay,2,0.8539325842696629,1,M,3,20230424
Mackenzie Mcdonald,Bernabe Zapata Miralles,54.0,42.0,28.0,26.2,178.0,183.0,0.0,0.0,1,Clay,1,0.1460674157303371,0,M,3,20230424
Marcos Giron,Nuno Borges,61.0,74.0,29.7,26.1,180.0,185.0,0.0,0.0,1,Clay,1,0.8902439024390244,1,M,3,20230424
Nuno Borges,Marcos Giron,74.0,61.0,26.1,29.7,185.0,180.0,0.0,0.0,1,Clay,2,0.1097560975609756,0,M,3,20230424
Dominic Thiem,Kyle Edmund,93.0,498.0,29.6,28.2,185.0,188.0,0.0,0.0,1,Clay,0,0.7058823529411765,1,M,3,20230424
Kyle Edmund,Dominic Thiem,498.0,93.0,28.2,29.6,188.0,185.0,0.0,0.0,1,Clay,3,0.2941176470588235,0,M,3,20230424
Christopher Oconnell,Filip Krajinovic,81.0,79.0,28.8,31.1,183.0,185.0,0.0,0.0,1,Clay,1,0.875,1,M,3,20230424
Filip Krajinovic,Christopher Oconnell,79.0,81.0,31.1,28.8,185.0,183.0,0.0,0.0,1,Clay,2,0.125,0,M,3,20230424
Cristian Garin,Marc Andrea Huesler,73.0,76.0,26.8,26.8,185.0,196.0,0.0,0.0,1,Clay,1,0.8875,1,M,3,20230424
Marc Andrea Huesler,Cristian Garin,76.0,73.0,26.8,26.8,196.0,185.0,0.0,0.0,1,Clay,2,0.11250000000000004,0,M,3,20230424
Zhizhen Zhang,Jurij Rodionov,99.0,119.0,26.5,23.9,193.0,191.0,0.0,0.0,1,Clay,1,0.8674698795180723,1,M,3,20230424
Jurij Rodionov,Zhizhen Zhang,119.0,99.0,23.9,26.5,191.0,193.0,0.0,0.0,1,Clay,2,0.1325301204819277,0,M,3,20230424
Yosuke Watanuki,Corentin Moutet,117.0,64.0,25.0,24.0,180.0,180.0,0.0,0.0,1,Clay,0,0.6666666666666666,1,M,3,20230424
Corentin Moutet,Yosuke Watanuki,64.0,117.0,24.0,25.0,180.0,180.0,0.0,0.0,1,Clay,3,0.33333333333333337,0,M,3,20230424
Marco Cecchinato,Marton Fucsovics,85.0,83.0,30.5,31.2,185.0,188.0,0.0,0.0,1,Clay,1,0.875,1,M,3,20230424
Marton Fucsovics,Marco Cecchinato,83.0,85.0,31.2,30.5,188.0,185.0,0.0,0.0,1,Clay,2,0.125,0,M,3,20230424
Aslan Karatsev,Laslo Djere,121.0,70.0,29.6,27.8,185.0,188.0,0.0,0.0,1,Clay,1,0.8571428571428571,1,M,3,20230424
Laslo Djere,Aslan Karatsev,70.0,121.0,27.8,29.6,188.0,185.0,0.0,0.0,1,Clay,2,0.1428571428571429,0,M,3,20230424
Alexander Shevchenko,J J Wolf,96.0,49.0,22.3,24.3,185.0,183.0,0.0,0.0,1,Clay,0,0.6,1,M,3,20230424
J J Wolf,Alexander Shevchenko,49.0,96.0,24.3,22.3,183.0,185.0,0.0,0.0,1,Clay,3,0.4,0,M,3,20230424
Andrea Vavassori,Andy Murray,164.0,52.0,27.9,35.9,193.0,191.0,0.0,0.0,1,Clay,1,0.8902439024390244,1,M,3,20230424
Andy Murray,Andrea Vavassori,52.0,164.0,35.9,27.9,191.0,193.0,0.0,0.0,1,Clay,2,0.1097560975609756,0,M,3,20230424
Daniil Medvedev,Holger Rune,3.0,7.0,27.2,20.0,198.0,188.0,3.0,7.0,7,Clay,0,0.5833333333333334,1,M,3,20230508
Holger Rune,Daniil Medvedev,7.0,3.0,20.0,27.2,188.0,198.0,7.0,3.0,7,Clay,3,0.41666666666666663,0,M,3,20230508
Holger Rune,Casper Ruud,7.0,4.0,20.0,24.3,188.0,183.0,7.0,4.0,6,Clay,1,0.875,1,M,3,20230508
Casper Ruud,Holger Rune,4.0,7.0,24.3,20.0,183.0,188.0,4.0,7.0,6,Clay,2,0.125,0,M,3,20230508
Daniil Medvedev,Stefanos Tsitsipas,3.0,5.0,27.2,24.7,198.0,193.0,3.0,5.0,6,Clay,0,0.5833333333333334,1,M,3,20230508
Stefanos Tsitsipas,Daniil Medvedev,5.0,3.0,24.7,27.2,193.0,198.0,5.0,3.0,6,Clay,3,0.41666666666666663,0,M,3,20230508
Holger Rune,Novak Djokovic,7.0,1.0,20.0,35.9,188.0,188.0,7.0,1.0,5,Clay,1,0.6923076923076923,1,M,3,20230508
Novak Djokovic,Holger Rune,1.0,7.0,35.9,20.0,188.0,188.0,1.0,7.0,5,Clay,2,0.3076923076923077,0,M,3,20230508
Casper Ruud,Francisco Cerundolo,4.0,31.0,24.3,24.7,183.0,185.0,4.0,24.0,5,Clay,1,0.8658536585365854,1,M,3,20230508
Francisco Cerundolo,Casper Ruud,31.0,4.0,24.7,24.3,185.0,183.0,24.0,4.0,5,Clay,2,0.13414634146341464,0,M,3,20230508
Daniil Medvedev,Yannick Hanfmann,3.0,101.0,27.2,31.4,198.0,193.0,3.0,0.0,5,Clay,0,0.75,1,M,3,20230508
Yannick Hanfmann,Daniil Medvedev,101.0,3.0,31.4,27.2,193.0,198.0,0.0,3.0,5,Clay,3,0.25,0,M,3,20230508
Stefanos Tsitsipas,Borna Coric,5.0,16.0,24.7,26.4,193.0,188.0,5.0,15.0,5,Clay,0,0.631578947368421,1,M,3,20230508
Borna Coric,Stefanos Tsitsipas,16.0,5.0,26.4,24.7,188.0,193.0,15.0,5.0,5,Clay,3,0.368421052631579,0,M,3,20230508
Novak Djokovic,Cameron Norrie,1.0,13.0,35.9,27.7,188.0,188.0,1.0,13.0,4,Clay,0,0.631578947368421,1,M,3,20230508
Cameron Norrie,Novak Djokovic,13.0,1.0,27.7,35.9,188.0,188.0,13.0,1.0,4,Clay,3,0.368421052631579,0,M,3,20230508
Holger Rune,Alexei Popyrin,7.0,77.0,20.0,23.7,188.0,196.0,7.0,0.0,4,Clay,1,0.59375,1,M,3,20230508
Alexei Popyrin,Holger Rune,77.0,7.0,23.7,20.0,196.0,188.0,0.0,7.0,4,Clay,2,0.40625,0,M,3,20230508
Casper Ruud,Laslo Djere,4.0,62.0,24.3,27.9,183.0,188.0,4.0,0.0,4,Clay,0,0.75,1,M,3,20230508
Laslo Djere,Casper Ruud,62.0,4.0,27.9,24.3,188.0,183.0,0.0,4.0,4,Clay,3,0.25,0,M,3,20230508
Francisco Cerundolo,Jannik Sinner,31.0,8.0,24.7,21.7,185.0,191.0,24.0,8.0,4,Clay,1,0.8947368421052632,1,M,3,20230508
Jannik Sinner,Francisco Cerundolo,8.0,31.0,21.7,24.7,191.0,185.0,8.0,24.0,4,Clay,2,0.10526315789473684,0,M,3,20230508
Yannick Hanfmann,Andrey Rublev,101.0,6.0,31.4,25.5,193.0,188.0,0.0,6.0,4,Clay,2,0.8461538461538461,1,M,3,20230508
Andrey Rublev,Yannick Hanfmann,6.0,101.0,25.5,31.4,188.0,193.0,6.0,0.0,4,Clay,1,0.15384615384615385,0,M,3,20230508
Daniil Medvedev,Alexander Zverev,3.0,22.0,27.2,26.0,198.0,198.0,3.0,19.0,4,Clay,1,0.8846153846153846,1,M,3,20230508
Alexander Zverev,Daniil Medvedev,22.0,3.0,26.0,27.2,198.0,198.0,19.0,3.0,4,Clay,2,0.11538461538461542,0,M,3,20230508
Stefanos Tsitsipas,Lorenzo Musetti,5.0,19.0,24.7,21.1,193.0,185.0,5.0,18.0,4,Clay,0,0.5833333333333334,1,M,3,20230508
Lorenzo Musetti,Stefanos Tsitsipas,19.0,5.0,21.1,24.7,185.0,193.0,18.0,5.0,4,Clay,3,0.41666666666666663,0,M,3,20230508
Borna Coric,Fabian Marozsan,16.0,135.0,26.4,23.5,188.0,193.0,15.0,0.0,4,Clay,1,0.6428571428571429,1,M,3,20230508
Fabian Marozsan,Borna Coric,135.0,16.0,23.5,26.4,193.0,188.0,0.0,15.0,4,Clay,2,0.3571428571428571,0,M,3,20230508
Novak Djokovic,Grigor Dimitrov,1.0,33.0,35.9,31.9,188.0,191.0,1.0,26.0,3,Clay,1,0.6923076923076923,1,M,3,20230508
Grigor Dimitrov,Novak Djokovic,33.0,1.0,31.9,35.9,191.0,188.0,26.0,1.0,3,Clay,2,0.3076923076923077,0,M,3,20230508
Cameron Norrie,Marton Fucsovics,13.0,92.0,27.7,31.2,188.0,188.0,13.0,0.0,3,Clay,1,0.8860759493670886,1,M,3,20230508
Marton Fucsovics,Cameron Norrie,92.0,13.0,31.2,27.7,188.0,188.0,0.0,13.0,3,Clay,2,0.11392405063291144,0,M,3,20230508
Alexei Popyrin,Roman Safiullin,77.0,103.0,23.7,25.7,196.0,185.0,0.0,0.0,3,Clay,0,0.5833333333333334,1,M,3,20230508
Roman Safiullin,Alexei Popyrin,103.0,77.0,25.7,23.7,185.0,196.0,0.0,0.0,3,Clay,3,0.41666666666666663,0,M,3,20230508
Holger Rune,Fabio Fognini,7.0,130.0,20.0,35.9,188.0,178.0,7.0,0.0,3,Clay,0,0.6666666666666666,1,M,3,20230508
Fabio Fognini,Holger Rune,130.0,7.0,35.9,20.0,178.0,188.0,0.0,7.0,3,Clay,3,0.33333333333333337,0,M,3,20230508
Casper Ruud,Alexander Bublik,4.0,49.0,24.3,25.8,183.0,196.0,4.0,0.0,3,Clay,2,0.8571428571428571,1,M,3,20230508
Alexander Bublik,Casper Ruud,49.0,4.0,25.8,24.3,196.0,183.0,0.0,4.0,3,Clay,1,0.1428571428571429,0,M,3,20230508
Laslo Djere,Cristian Garin,62.0,79.0,27.9,26.9,188.0,185.0,0.0,0.0,3,Clay,0,0.6666666666666666,1,M,3,20230508
Cristian Garin,Laslo Djere,79.0,62.0,26.9,27.9,185.0,188.0,0.0,0.0,3,Clay,3,0.33333333333333337,0,M,3,20230508
Francisco Cerundolo,Gregoire Barrere,31.0,63.0,24.7,29.2,185.0,183.0,24.0,0.0,3,Clay,1,0.8913043478260869,1,M,3,20230508
Gregoire Barrere,Francisco Cerundolo,63.0,31.0,29.2,24.7,183.0,185.0,0.0,24.0,3,Clay,2,0.10869565217391308,0,M,3,20230508
Jannik Sinner,Alexander Shevchenko,8.0,93.0,21.7,22.4,191.0,185.0,8.0,0.0,3,Clay,1,0.8865979381443299,1,M,3,20230508
Alexander Shevchenko,Jannik Sinner,93.0,8.0,22.4,21.7,185.0,191.0,0.0,8.0,3,Clay,2,0.11340206185567014,0,M,3,20230508
Andrey Rublev,Alejandro Davidovich Fokina,6.0,34.0,25.5,23.9,188.0,183.0,6.0,27.0,3,Clay,1,0.8809523809523809,1,M,3,20230508
Alejandro Davidovich Fokina,Andrey Rublev,34.0,6.0,23.9,25.5,183.0,188.0,27.0,6.0,3,Clay,2,0.11904761904761907,0,M,3,20230508
Yannick Hanfmann,Marco Cecchinato,101.0,83.0,31.4,30.6,193.0,185.0,0.0,0.0,3,Clay,1,0.6206896551724138,1,M,3,20230508
Marco Cecchinato,Yannick Hanfmann,83.0,101.0,30.6,31.4,185.0,193.0,0.0,0.0,3,Clay,2,0.3793103448275862,0,M,3,20230508
Alexander Zverev,J J Wolf,22.0,54.0,26.0,24.3,198.0,183.0,19.0,0.0,3,Clay,0,0.5909090909090909,1,M,3,20230508
J J Wolf,Alexander Zverev,54.0,22.0,24.3,26.0,183.0,198.0,0.0,19.0,3,Clay,3,0.40909090909090906,0,M,3,20230508
Daniil Medvedev,Bernabe Zapata Miralles,3.0,38.0,27.2,26.3,198.0,183.0,3.0,31.0,3,Clay,1,0.72,1,M,3,20230508
Bernabe Zapata Miralles,Daniil Medvedev,38.0,3.0,26.3,27.2,183.0,198.0,31.0,3.0,3,Clay,2,0.28,0,M,3,20230508
Stefanos Tsitsipas,Lorenzo Sonego,5.0,48.0,24.7,27.9,193.0,191.0,5.0,0.0,3,Clay,1,0.8734177215189873,1,M,3,20230508
Lorenzo Sonego,Stefanos Tsitsipas,48.0,5.0,27.9,24.7,191.0,193.0,0.0,5.0,3,Clay,2,0.12658227848101267,0,M,3,20230508
Lorenzo Musetti,Frances Tiafoe,19.0,12.0,21.1,25.2,185.0,188.0,18.0,12.0,3,Clay,1,0.6129032258064516,1,M,3,20230508
Frances Tiafoe,Lorenzo Musetti,12.0,19.0,25.2,21.1,188.0,185.0,12.0,18.0,3,Clay,2,0.3870967741935484,0,M,3,20230508
Borna Coric,Roberto Carballes Baena,16.0,51.0,26.4,30.1,188.0,183.0,15.0,0.0,3,Clay,1,0.8961038961038961,1,M,3,20230508
Roberto Carballes Baena,Borna Coric,51.0,16.0,30.1,26.4,183.0,188.0,0.0,15.0,3,Clay,2,0.10389610389610393,0,M,3,20230508
Fabian Marozsan,Carlos Alcaraz,135.0,2.0,23.5,20.0,193.0,183.0,0.0,2.0,3,Clay,1,0.875,1,M,3,20230508
Carlos Alcaraz,Fabian Marozsan,2.0,135.0,20.0,23.5,183.0,193.0,2.0,0.0,3,Clay,2,0.125,0,M,3,20230508
Novak Djokovic,Tomas Martin Etcheverry,1.0,61.0,35.9,23.8,188.0,196.0,1.0,0.0,2,Clay,1,0.8875,1,M,3,20230508
Tomas Martin Etcheverry,Novak Djokovic,61.0,1.0,23.8,35.9,196.0,188.0,0.0,1.0,2,Clay,2,0.11250000000000004,0,M,3,20230508
Grigor Dimitrov,Stan Wawrinka,33.0,84.0,31.9,38.1,191.0,183.0,26.0,0.0,2,Clay,1,0.8625,1,M,3,20230508
Stan Wawrinka,Grigor Dimitrov,84.0,33.0,38.1,31.9,183.0,191.0,0.0,26.0,2,Clay,2,0.13749999999999996,0,M,3,20230508
Marton Fucsovics,Alex De Minaur,92.0,18.0,31.2,24.2,188.0,183.0,0.0,17.0,2,Clay,0,0.631578947368421,1,M,3,20230508
Alex De Minaur,Marton Fucsovics,18.0,92.0,24.2,31.2,183.0,188.0,17.0,0.0,2,Clay,3,0.368421052631579,0,M,3,20230508
Cameron Norrie,Alexandre Muller,13.0,100.0,27.7,26.2,188.0,183.0,13.0,0.0,2,Clay,0,0.7058823529411765,1,M,3,20230508
Alexandre Muller,Cameron Norrie,100.0,13.0,26.2,27.7,183.0,188.0,0.0,13.0,2,Clay,3,0.2941176470588235,0,M,3,20230508
Alexei Popyrin,Felix Auger Aliassime,77.0,10.0,23.7,22.7,196.0,193.0,0.0,10.0,2,Clay,1,0.59375,1,M,3,20230508
Felix Auger Aliassime,Alexei Popyrin,10.0,77.0,22.7,23.7,193.0,196.0,10.0,0.0,2,Clay,2,0.40625,0,M,3,20230508
Roman Safiullin,Sebastian Korda,103.0,29.0,25.7,22.8,185.0,196.0,0.0,22.0,2,Clay,1,0.8875,1,M,3,20230508
Sebastian Korda,Roman Safiullin,29.0,103.0,22.8,25.7,196.0,185.0,22.0,0.0,2,Clay,2,0.11250000000000004,0,M,3,20230508
Fabio Fognini,Miomir Kecmanovic,130.0,37.0,35.9,23.6,178.0,183.0,0.0,30.0,2,Clay,1,0.8780487804878049,1,M,3,20230508
Miomir Kecmanovic,Fabio Fognini,37.0,130.0,23.6,35.9,183.0,178.0,30.0,0.0,2,Clay,2,0.12195121951219512,0,M,3,20230508
Holger Rune,Arthur Fils,7.0,119.0,20.0,18.9,188.0,185.0,7.0,0.0,2,Clay,0,0.6666666666666666,1,M,3,20230508
Arthur Fils,Holger Rune,119.0,7.0,18.9,20.0,185.0,188.0,0.0,7.0,2,Clay,3,0.33333333333333337,0,M,3,20230508
Casper Ruud,Arthur Rinderknech,4.0,89.0,24.3,27.7,183.0,196.0,4.0,0.0,2,Clay,0,0.75,1,M,3,20230508
Arthur Rinderknech,Casper Ruud,89.0,4.0,27.7,24.3,196.0,183.0,0.0,4.0,2,Clay,3,0.25,0,M,3,20230508
Alexander Bublik,Ben Shelton,49.0,35.0,25.8,20.5,196.0,193.0,0.0,28.0,2,Clay,1,0.72,1,M,3,20230508
Ben Shelton,Alexander Bublik,35.0,49.0,20.5,25.8,193.0,196.0,28.0,0.0,2,Clay,2,0.28,0,M,3,20230508
Laslo Djere,Botic Van De Zandschulp,62.0,30.0,27.9,27.5,188.0,191.0,0.0,23.0,2,Clay,0,0.6666666666666666,1,M,3,20230508
Botic Van De Zandschulp,Laslo Djere,30.0,62.0,27.5,27.9,191.0,188.0,23.0,0.0,2,Clay,3,0.33333333333333337,0,M,3,20230508
Cristian Garin,Tommy Paul,79.0,17.0,26.9,25.9,185.0,185.0,0.0,16.0,2,Clay,1,0.6206896551724138,1,M,3,20230508
Tommy Paul,Cristian Garin,17.0,79.0,25.9,26.9,185.0,185.0,16.0,0.0,2,Clay,2,0.3793103448275862,0,M,3,20230508
Gregoire Barrere,Karen Khachanov,63.0,11.0,29.2,26.9,183.0,198.0,0.0,11.0,2,Clay,2,0.8351648351648352,1,M,3,20230508
Karen Khachanov,Gregoire Barrere,11.0,63.0,26.9,29.2,198.0,183.0,11.0,0.0,2,Clay,1,0.1648351648351648,0,M,3,20230508
Francisco Cerundolo,Yibing Wu,31.0,57.0,24.7,23.5,185.0,183.0,24.0,0.0,2,Clay,1,0.6666666666666666,1,M,3,20230508
Yibing Wu,Francisco Cerundolo,57.0,31.0,23.5,24.7,183.0,185.0,0.0,24.0,2,Clay,2,0.33333333333333337,0,M,3,20230508
Alexander Shevchenko,Sebastian Baez,93.0,40.0,22.4,22.3,185.0,170.0,0.0,0.0,2,Clay,0,0.631578947368421,1,M,3,20230508
Sebastian Baez,Alexander Shevchenko,40.0,93.0,22.3,22.4,170.0,185.0,0.0,0.0,2,Clay,3,0.368421052631579,0,M,3,20230508
